id,name,accountId,hasaddress,infoempresa,web,addressLocality,streetName,streetNumber,floor,latitude,longitude,localityToShow,phoneToShow,freeCallNumber,emails
14182713,Cecilia F Amado,21649678,True,,,Buenos Aires|Mar del Plata,Castelli,1243,PB,-38.0158,-57.541,Mar del Plata - Buenos Aires,(0223) 486 - 1586,+542234861586,
10748639,Bottero Ruben D,00212378,True,,,Buenos Aires|Cañuelas,Lara,499,,-35.056835,-58.75877,Cañuelas - Buenos Aires,(02226) 42 - 2673,+542226422673,
10803235,Arquitecto Ugarteche Daniel,00349553,True,,,Buenos Aires|Monte Grande,Rivadavia,379,PB,-34.81491,-58.462232,Monte Grande - Buenos Aires,(011) 4290 - 5801,+541142905801,
14064663,Estudio de Arquitectura Garcia Mauro Enrique,00208848,True,,,Buenos Aires|Benito Juárez,B Rivadavia,134,,-37.683,-59.666668,Benito Juárez - Buenos Aires,(02292) 45 - 3262,+542292453262,arqmaurogarcia@hotmail.com
14771439,Dedalo Diseño y Construcciones,01181196,True,,http://www.dedalosrl.com.ar/,Buenos Aires|Florida,Cnel Manuel Roseti 310,,,-34.543304,-58.494602,Florida - Buenos Aires,(011) 4797 - 6990,+541147976990,info@dedalosrl.com
10879861,Adalberto Tamburrano e Hijos,00320748,True,,,Buenos Aires|Berazategui,Av Mitre,1457,PB,-34.759857,-58.20458,Berazategui - Buenos Aires,(011) 4216 - 5000,+541142165000,dtamburrano@yahoo.com.ar
17008567,Arquitecta Magali Fernandez Plana,22807719,True,,,Buenos Aires|Béccar,Int Becco,2380,,,,Béccar - Buenos Aires,(011) 15 - 6834 - 3900,+5491168343900,arqfernandezplana@gmail.com
16379441,Estudio de Arquitectura Calles - Maiaru,00210281,True,,http://www.equiparmuebles.com.ar,Buenos Aires|Tandil,14 De Julio,561,,-37.328663,-59.13944,Tandil - Buenos Aires,(0249) 443 - 0928,+542494430928,marceloluismaiaru@ciudad.com.ar
12863723,Rosana Garante,21235974,True,,,Buenos Aires|Junín,Italia,909,,-34.57869,-60.94827,Junín - Buenos Aires,(0236) 443 - 0151,+542364430151,
16907812,Andre Lorena Sosa,22790483,True,,https://www.sanandotualma.com,Buenos Aires|San Miguel,Azcuénaga,165,,,,San Miguel - Buenos Aires,(011) 15 - 6260 - 0095,+5491162600095,alsosa007@gmail.com
16855865,Hcproyectos,22786343,True,,,Buenos Aires|Don Torcuato,Suiza,1749,,-34.500938,-58.621265,Don Torcuato - Buenos Aires,(011) 15 - 3311 - 8575,+5491133118575,carabajalhernan@gmail.com
13561213,Dario Oscar Lopez,21127227,True,,,Buenos Aires|La Plata,39,1405,PB,-34.921598,-57.97741,La Plata - Buenos Aires,(0221) 479 - 8114,+542214798114,
15671527,Gebetec SA,01182312,True,,,Buenos Aires|Olivos,Cap Bermudez,3945,,-34.51338,-58.51902,Olivos - Buenos Aires,(011) 4711 - 5654,+541147115654,info@gebetec.com
16918493,Florencia Garcia Chafuen,22279744,True,,,Buenos Aires|San Isidro,Av Maipú,150,1,,,San Isidro - Buenos Aires,(011) 15 - 2270 - 1010,+5491122701010,
13404378,Norberto Damian Torrico,21603897,True,,,Buenos Aires|Juan María Gutiérrez,457,1978,,-34.8359,-58.177315,Juan María Gutiérrez - Buenos Aires,(02229) 44 - 0464,+542229440464,
15711160,Iso Express,21578106,True,,http://www.isoexpress.com.ar/,Buenos Aires|Castelar,Gob I Arias,3502,,-34.648754,-58.65708,Castelar - Buenos Aires,(011) 4623 - 2242,+541146232242,info@isoexpress.com.ar
17008979,Ayd Arquitectura y Diseño,22807760,True,,,Buenos Aires|Ingeniero Maschwitz,S Del Estero,877,,,,Ingeniero Maschwitz - Buenos Aires,(011) 7533 - 1568,+541175331568,ayd.interiorismo@gmail.com
16228991,Marmoles Bertacco Diana Arquitectura Integral,00046070,True,,http://www.marmolesbertacco.com.ar,Buenos Aires|Bahía Blanca,Brandsen,708,,-38.71692,-62.25144,Bahía Blanca - Buenos Aires,(0291) 452 - 8253,+542914528253,
16095690,Hughes y Morris Arquitectos SRL,21471447,True,,,Buenos Aires|Remedios de Escalada,Del Valle Iberlucea,4608,PB,-34.72737,-58.39685,Remedios de Escalada - Buenos Aires,(011) 4202 - 2175,+541142022175,
12554624,Humedad Cero,21557666,True,,www.humedadcero.com.ar,Buenos Aires|Remedios de Escalada,Colón,808,PB,-34.731876,-58.409527,Remedios de Escalada - Buenos Aires,(011) 4242 - 6397,+541142426397,
17011040,Studyo4,22807977,True,,,Buenos Aires|Ingeniero Maschwitz,Colectora Oeste,1080,,,,Ingeniero Maschwitz - Buenos Aires,(011) 15 - 6896 - 8612,+5491168968612,info@studyo4.com.ar
14518183,Lynch Hierro Forjado,00239466,True,,,Buenos Aires|La Plata,41,1476,,-34.924593,-57.976661,La Plata - Buenos Aires,(0221) 470 - 4785,+542214704785,ricardolynchobras@hotmail.com
10827589,Vazquez Enrique M,00258972,True,,,Buenos Aires|Moreno,Merlo,2310,,-34.649395,-58.7843,Moreno - Buenos Aires,(0237) 462 - 4304,+542374624304,
14898769,Scussolin Maria Victoria,21851794,True,,,Buenos Aires|Mar del Plata,W C Morris,1646,,-38.06944,-57.550945,Mar del Plata - Buenos Aires,(0223) 485 - 0926,+542234850926,scussolinvictoria@gmail.com
15561214,Ricciardi Blas,21771748,True,,,Buenos Aires|Laferrere,E Echeverría,6167,PB,-34.749588,-58.584324,Laferrere - Buenos Aires,(011) 4626 - 3185,+541146263185,
14081118,Carlos e de Wysiecki,00555758,True,,,Buenos Aires|Chascomús,Muñiz,247,,-35.581997,-58.01644,Chascomús - Buenos Aires,(02241) 42 - 4794,+542241424794,
14415510,Agora - Arquitectura,21531515,True,,,Buenos Aires|Llavallol,Ucrania,218,PB,-34.80491,-58.4325,Llavallol - Buenos Aires,(011) 4298 - 2688,+541142982688,
14553007,D & C Arquitectura Arq. Gustavo a Gonzalez,21194052,True,,,Buenos Aires|Temperley,Santa Cruz,192,,-34.760788,-58.35455,Temperley - Buenos Aires,(011) 4269 - 8418,+541142698418,
14071520,Arquitectura y Agrimensura Direnzo & Asociados,00312463,True,,,Buenos Aires|Avellaneda,Av B Mitre,634,5,-34.6616,-58.365856,Avellaneda - Buenos Aires,(011) 4201 - 5277,+541142015277,info@estudiodirenzo.com
14178549,"Aguirre, Laura Carolina",01377662,True,,,Buenos Aires|Bahía Blanca,Corrientes,546,,-38.718027,-62.254423,Bahía Blanca - Buenos Aires,(0291) 453 - 2868,+542914532868,
15823057,Incofe SRL,00620724,True,,,Buenos Aires|San Justo,Constitución,3620,,-34.676176,-58.547727,San Justo - Buenos Aires,(011) 4484 - 6108,+541144846108,
17014465,Fabio Juchani,22808295,True,,http://www.fabiojuchani.com,Buenos Aires|Costa del Este,Av 2,94,,,,Costa del Este - Buenos Aires,(02246) 15 - 50 - 7547,+5492246507547,fabio_psb_07@hotmail.com
17014467,Faro,22808296,True,,http://www.grupofaroarquitectura.com,Buenos Aires|San Bernardo,Av Mitre,2982,,,,San Bernardo - Buenos Aires,(02257) 15 - 61 - 8078,+5492257618078,fabio_psb_07@hotmail.com
12554340,Arquitectura3S,21543768,True,,,Buenos Aires|Adrogué,A SOMELLERA,721,1,-34.800518,-58.391457,Adrogué - Buenos Aires,(011) 4294 - 3801,+541142943801,
10757914,Maximo M M Frederic,00642441,True,,,Buenos Aires|Lomas de Zamora,Av Meeks,275,1,-34.764114,-58.398712,Lomas de Zamora - Buenos Aires,(011) 4243 - 6726,+541142436726,
15072240,Ernesto Raul Ballesteros,00971882,True,,,Buenos Aires|San Nicolás,Garibaldi,183,,-33.333504,-60.22824,San Nicolás - Buenos Aires,(0336) 442 - 9270,+543364429270,dya@intercom.com.ar
16639383,Estudio de Arquitectura,21395817,True,,http://www.mariafreixedesarq.com.ar,Buenos Aires|San Pedro,Salta,1367,,-33.700085,-59.683334,San Pedro - Buenos Aires,(03329) 42 - 1112,+543329421112,arqfreixedes@hotmail.com
14182172,Marcelo Erviti,21565416,True,,,Buenos Aires|Mar del Plata,SAN LUIS,3124,,-38.010403,-57.557082,Mar del Plata - Buenos Aires,(0223) 495 - 2172,+542234952172,
14058721,Cobos Osvaldo,00093253,True,,,Buenos Aires|Mar de Ajó,Rawson,270,,-36.716583,-56.683334,Mar de Ajó - Buenos Aires,(02257) 42 - 2705,+542257422705,
17022607,Arquitecto Leandro Fusaro,22809067,True,,http://www.arqleandrofusaro.com,Buenos Aires|Rincón de Milberg,Bv Chico,40,,,,Rincón de Milberg - Buenos Aires,(011) 15 - 4060 - 0280,+5491140600280,arq.fusero@gmail.com
14174982,3 Dimensiones,21535801,True,,,Buenos Aires|Castelar,San Nicolás,1267,,-34.645973,-58.647907,Castelar - Buenos Aires,(011) 4624 - 0910,+541146240910,roldangeorgina@yahoo.com.ar
15156676,Arquigraf - Arquiprop,00223652,True,,http://www.arquigrupo.com,Buenos Aires|Salto,Piedras,676,,-34.299915,-60.25,Salto - Buenos Aires,(02474) 42 - 2959,+542474422959,arquigraf@arquigrupo.com
13554990,Arquitectura Moderna Reynoso - Gentile,00932032,True,,,Buenos Aires|La Plata,16,468,,-34.917,-57.967,La Plata - Buenos Aires,(0221) 483 - 5322,+542214835322,
10413370,Arte Cret,01378418,True,,http://www.artecret.com.ar,Buenos Aires|Sáenz Peña,Moriondo C424,3264,,-34.600219,-58.536387,Sáenz Peña - Buenos Aires,(011) 4712 - 6953,+541147126953,info@artecret.com.ar
13452810,Colegio de Arquitectos de la Pcia de Bs As - Dist III Moron,00364508,True,,www.capba3.org.ar,Buenos Aires|Morón,L N Alem,826,,-34.645584,-58.62022,Morón - Buenos Aires,(011) 4483 - 2233,+541144832233,administracion@capba3.org.ar
12072600,Construirte - Estudio Tecnico,21531420,True,,,Buenos Aires|San Miguel,B IBÁÑEZ,2807,,-34.546112,-58.739482,San Miguel - Buenos Aires,(011) 4455 - 2036,+541144552036,
13442996,Leonardo Luis Cigliano,21565402,True,,,Buenos Aires|Mar del Plata,E Soler,2908,,-38.0542,-57.553903,Mar del Plata - Buenos Aires,(0223) 489 - 5745,+542234895745,
15267980,Ng Estudio de Diseño & Arquitectura Alonso - Galeano,21232824,True,,http://www.estudiong.com.ar/index.html,Buenos Aires|Moreno,Arribeños,1514,,-34.647526,-58.767673,Moreno - Buenos Aires,(0237) 466 - 6777,+542374666777,ngestudio@yahoo.com.ar
10875251,Mediarq,21178130,True,,,Buenos Aires|Lomas de Zamora,Paso,375,2,-34.752083,-58.400234,Lomas de Zamora - Buenos Aires,(011) 4292 - 1990,+541142921990,
13687777,Estudio Frolik Arquitectos,00210150,True,,http://www.rodolfofrolik.com.ar,Buenos Aires|Tandil,Gral Rodríguez,333,,-37.329,-59.134,Tandil - Buenos Aires,(0249) 442 - 9221,+542494429221,
10784619,Arq Ronzoni & Asoc,00677885,True,,,Buenos Aires|Lomas de Zamora,P I De Rivera,443,PB,-34.755514,-58.402145,Lomas de Zamora - Buenos Aires,(011) 4244 - 7174,+541142447174,
13567246,Inmobiliaria Mateos,00091685,True,,,Buenos Aires|Mar del Tuyú,Calle 2,5915,,-36.585995,-56.69245,Mar del Tuyú - Buenos Aires,(02246) 42 - 1869,+542246421869,
14343353,Arquitecto Daniel Iriso,00351535,True,,,Buenos Aires|Adrogué,Uriburu 458,,,-34.798115,-58.396352,Adrogué - Buenos Aires,(011) 4294 - 0927,+541142940927,
14600305,Traverso Gaston F - Arquitecto,00222696,True,,,Buenos Aires|Junín,R E De San Martín,108,,-34.590862,-60.94397,Junín - Buenos Aires,(0236) 444 - 6694,+542364446694,gastontarq@gmail.com
15817128,Raul Torales Ayala,01410476,True,,,Buenos Aires|Bahía Blanca,Reconquista,298,,-38.700775,-62.24971,Bahía Blanca - Buenos Aires,(0291) 454 - 1011,+542914541011,arqobra@infovia.com.ar
13919529,Fabio Marras Construcciones,00487793,True,,,Buenos Aires|Ramos Mejía,T J Villegas,345,PA,,,Ramos Mejía - Buenos Aires,(011) 4484 - 2533,+541144842533,
14090785,Casanoba Guillermo,00882183,True,,,Buenos Aires|Merlo,L N Alem,1075,,-34.674,-58.717068,Merlo - Buenos Aires,(0220) 483 - 8762,+542204838762,
14552084,Estudio de Arquitectura Fernando Lopez,21605560,True,,www.estudiofdlopez.com.ar,Buenos Aires|Valentín Alsina,A Palacios,3312,,-34.668037,-58.41026,Valentín Alsina - Buenos Aires,(011) 4218 - 3603,+541142183603,
10439245,Estudio Crearte,01490298,True,,,Buenos Aires|Rafael Calzada,B Rivadavia,3188,,-34.79521,-58.3591,Rafael Calzada - Buenos Aires,(011) 4236 - 3065,+541142363065,
14178874,Analia Santellan,01404982,True,,,Buenos Aires|Bahía Blanca,19 De Mayo,611,,-38.709002,-62.261503,Bahía Blanca - Buenos Aires,(0291) 451 - 8136,+542914518136,
15139189,Matias Franzese,21954689,True,,,Buenos Aires|Miramar,Calle 44,361,,-38.250084,-57.833332,Miramar - Buenos Aires,(02291) 43 - 0553,+542291430553,
12857374,Sanchez,00975666,True,,,Buenos Aires|San Nicolás,DE LA NACION,321,,-33.333504,-60.22824,San Nicolás - Buenos Aires,(0336) 442 - 7201,+543364427201,
15230743,Tallarico Agrimensura,00810863,True,,www.agrimensortallarico.com.ar,Buenos Aires|José León Suárez,Av Bdier Rosas,2302,,-34.52819,-58.573597,José León Suárez - Buenos Aires,(011) 4729 - 6962,+541147296962,info@agrimensortallarico.com.ar
15643884,Arquitech,00368290,True,,,Buenos Aires|Parque Leloir,Av Pte Perón,7895,,-34.616768,-58.697628,Parque Leloir - Buenos Aires,(011) 4621 - 0755,+541146210755,
15780475,Colegio Arquitectos Provincia de Buenos Aires,00669323,True,,,Buenos Aires|Pilar,L López,980,,-34.459484,-58.91855,Pilar - Buenos Aires,(0230) 442 - 9725,+542304429725,adrianaciraudo@yahoo.com.ar
13953124,Impermax,21798722,True,,,Buenos Aires|La Plata,Diagonal 74,2281,PB,-34.929757,-57.954183,La Plata - Buenos Aires,(0221) 512 - 4268,+542215124268,impermaxconstructora@gmail.com
12905851,Gomez W Julian,00861092,True,,,Buenos Aires|Bolívar,Cnel F Borges,80,,-36.23325,-61.11667,Bolívar - Buenos Aires,(02314) 42 - 1310,+542314421310,
12105887,Cecilia Cugliari,21554109,True,,,Buenos Aires|Ciudad Madero,D MILLÁN,661,PB,-34.693761,-58.497354,Ciudad Madero - Buenos Aires,(011) 4622 - 0554,+541146220554,
14233619,Estudio Tecnico Integral,21685110,True,,,Buenos Aires|San Justo,E Ríos,2969,4,-34.67594,-58.560906,San Justo - Buenos Aires,(011) 4441 - 4951,+541144414951,
13561346,Arquitecto Puyos $ Asociados,21160526,True,,,Buenos Aires|Luján,Humberto Primo,963,1,-34.566522,-59.110656,Luján - Buenos Aires,(02323) 43 - 4663,+542323434663,
14020497,Alejandro Garcia Cuerva Crearq Construcciones,00333595,True,,http://www.crearq.com.ar,Buenos Aires|Lomas de Zamora,España,229,,-34.76357,-58.400177,Lomas de Zamora - Buenos Aires,(011) 4244 - 9494,+541142449494,info@crearq.com.ar
10408535,Trimarco Leonardo Jorge,21128761,True,,,Buenos Aires|Ramos Mejía,D French,54,,-34.6399323,-58.56261262,Ramos Mejía - Buenos Aires,(011) 4654 - 1306,+541146541306,
12847781,Petrocelli - Iglesias Arquitectos,00971883,True,,,Buenos Aires|San Nicolás,Sarmiento,68,Lo,-33.333336,-60.22824,San Nicolás - Buenos Aires,(0336) 442 - 9704,+543364429704,
14751056,Agrimensor Alvarez Joaquin & Asoc,00076453,True,,,Buenos Aires|Mar del Plata,Chaco,1765,,-37.990734,-57.565453,Mar del Plata - Buenos Aires,(0223) 472 - 4021,+542234724021,
13258365,Gorelik - Lamberti Estudio de Arquitectura,00229072,True,,,Buenos Aires|La Plata,59,680½,PB,-34.92161,-57.94453,La Plata - Buenos Aires,(0221) 421 - 6809,+542214216809,
13797377,Jorge Crespo,21767678,True,,,Buenos Aires|Cañuelas,Caseros,146,,-35.06495,-58.762856,Cañuelas - Buenos Aires,(02226) 42 - 3386,+542226423386,
16238208,Arquitecta Adriana Bernues,21380149,True,,www.arqtabernues.jimdo.com,Buenos Aires|Lanús,A Del Valle,105,1,-34.704617,-58.393433,Lanús - Buenos Aires,(011) 4241 - 1246,+541142411246,
14457370,Guillermo Amuchastegui,01244830,True,,,Buenos Aires|Glew,Av Almafuerte,258,PB,-34.88892,-58.38164,Glew - Buenos Aires,(02224) 43 - 3936,+542224433936,
14750949,Arquitecta Graciela Haydee Garcia,21565424,True,,,Buenos Aires|Mar del Plata,3 De Febrero,4374,,-37.987244,-57.562016,Mar del Plata - Buenos Aires,(0223) 473 - 2647,+542234732647,
16207224,Base 3 Arquitectura,21989196,True,,,Buenos Aires|Tandil,Garibaldi,1076,,,,Tandil - Buenos Aires,(0249) 443 - 2683,+542494432683,estudiobase3@gmail.com
10420101,Raul Maceratini,01441174,True,,,Buenos Aires|General Rodríguez,Whelan,100,,-34.60832,-58.952797,General Rodríguez - Buenos Aires,(0237) 484 - 0446,+542374840446,
15022610,Sens Arquitectura,21795060,True,,,Buenos Aires|Morón,25 De Mayo,932,,-34.658665,-58.61979,Morón - Buenos Aires,(011) 4460 - 5733,+541144605733,
15768106,Arquitecto Oddo,01433723,True,,,Buenos Aires|Carlos Casares,passerini s/n,,,,,Carlos Casares - Buenos Aires,(02395) 45 - 3256,+542395453256,
10891427,Arq Maximiliano R Rizzo Ley 257,00880751,True,,,Buenos Aires|Castelar,Gdor C Casares,1816,,-34.641392,-58.640668,Castelar - Buenos Aires,(011) 4627 - 0812,+541146270812,mr@ley-257.com.ar
10902659,Rabino Patricia,00088414,True,,,Buenos Aires|Mar del Plata,Avellaneda,1966,,-38.013836,-57.54955,Mar del Plata - Buenos Aires,(0223) 494 - 7138,+542234947138,
14046039,Arquitecto Pablo Brothel,00784298,True,,,Buenos Aires|Bernal Oeste,D Rocha,888,,-34.71217,-58.304962,Bernal Oeste - Buenos Aires,(011) 4251 - 2908,+541142512908,estudio@pablobrothel.com.ar
10798260,Grupo Arqadis,21205351,True,,,Buenos Aires|Florencio Varela,Calle 205 447 PB FTE,,,,,Florencio Varela - Buenos Aires,(011) 4255 - 5814,+541142555814,
14772991,Saad Propiedades,00861719,True,,,Buenos Aires|Lomas de Zamora,Juan XXIII,2778,,,,Lomas de Zamora - Buenos Aires,(011) 4244 - 0693,+541142440693,
15311609,Comignani Estudio de Arquitectura,00538073,True,,http://www.comignani.com,Buenos Aires|Bahía Blanca,Av Colón,488,,-38.712,-62.263,Bahía Blanca - Buenos Aires,(0291) 451 - 7185,+542914517185,grupocomignani@hotmail.com
16237808,Abdala y Ortiz Arquitectos y Construcciones,21181567,True,,,Buenos Aires|Lobos,9 De Julio,10,,-35.184855,-59.095832,Lobos - Buenos Aires,(02227) 43 - 0128,+542227430128,
12285958,Villa Propiedades,00313401,True,,http://www.villaprop.com.ar,Buenos Aires|Banfield,Larroque,1091,,-34.743156,-58.410477,Banfield - Buenos Aires,(011) 4202 - 4866,+541142024866,villapropiedades@gmail.com
14072462,Alfonso e Rulli SA,00332251,True,,,Buenos Aires|Remedios de Escalada,C Arenal,2241,,-34.72339,-58.373325,Remedios de Escalada - Buenos Aires,(011) 4242 - 9102,+541142429102,
14552046,Narbaitz Maria Virginia - Seguros,00253965,True,,,Buenos Aires|Carhué,Belgrano,1256,,-37.18325,-62.75,Carhué - Buenos Aires,(02936) 43 - 0321,+542936430321,
10445632,Vargas & Mesulam,01490299,True,,,Buenos Aires|Rafael Calzada,D Rocha,2963,,-34.800741,-58.361119,Rafael Calzada - Buenos Aires,(011) 4236 - 2044,+541142362044,
16093978,Sara B Dalaison,00709931,True,,,Buenos Aires|Salto,Rivadavia,258,,-34.299915,-60.25,Salto - Buenos Aires,(02474) 43 - 1086,+542474431086,
15022425,Arq Ana Laura Ramirez,00891703,True,,,Buenos Aires|Mar del Plata,Magallanes,5037,,-38.032241,-57.562133,Mar del Plata - Buenos Aires,(0223) 480 - 3473,+542234803473,arq_analauraramirez@yahoo.com.ar
15803835,Estudio Cavadini,01273273,True,,,Buenos Aires|Chivilcoy,Gral Pintos,70,,-34.899918,-60.016666,Chivilcoy - Buenos Aires,(02346) 42 - 4909,+542346424909,administracion@estudiocavadini.com
16957102,Viñales Joyeros,00271418,True,,,Buenos Aires|San Antonio de Areco,Alsina,322,,-34.266582,-59.466667,San Antonio de Areco - Buenos Aires,(02326) 45 - 2612,+542326452612,vinales@areconet.com.ar
17065992,Estudio de Arquitectura Garcia do Cobo,00209622,True,,,Buenos Aires|Tandil,Las Heras,634,,-37.320328,-59.13904,Tandil - Buenos Aires,(0249) 442 - 5308,+542494425308,
10409112,Carnaghi Luis o,00315959,True,,http://www.estudiocarnaghi.com.ar,Buenos Aires|Wilde,Las Flores,710,,-34.697384,-58.30995,Wilde - Buenos Aires,(011) 4227 - 3536,+541142273536,arquitectos@estudiocarnaghi.com.ar
13938921,Lafuente Nestor Fabian,21161396,True,,,Buenos Aires|La Plata,42,2412,,-34.943478,-57.995249,La Plata - Buenos Aires,(0221) 479 - 2911,+542214792911,
14841430,Provincia de Bs As Distrito V Colegio de Arquitectos de,01027532,True,,,Buenos Aires|Escobar,Hipolito Yrigo,468,,-34.34784,-58.791325,Escobar - Buenos Aires,(0348) 442 - 8480,+543484428480,
11510394,Conticello Arquitectos,01381436,True,,,Buenos Aires|Vicente López,M D Azcuenaga,102,,-34.53481,-58.469013,Vicente López - Buenos Aires,(011) 4797 - 7939,+541147977939,
13643372,Remis 3030,21169251,True,,,Buenos Aires|Dolores,Paysandú,750,,-36.31658,-57.666668,Dolores - Buenos Aires,(02245) 44 - 3030,+542245443030,
16330440,Lote Inmobiliario,22549793,True,,,Buenos Aires|La Plata,29,3735,,,,La Plata - Buenos Aires,(011) 15 - 6094 - 8432,+5491160948432,proyectodigital@gmail.com
16890427,Colegio de Arquitectos Pcia Bs As Distrito I,00230744,True,,http://www.capbauno.org.ar,Buenos Aires|La Plata,10,689,,-34.914983,-57.956599,La Plata - Buenos Aires,(0221) 423 - 2821,+542214232821,info@capbauno.org.ar
17052279,Mare Arquitectura,22811357,True,,http://www.marearquitectura.com.ar,Buenos Aires|Villa Rosa,J R Camaña,480,,,,Villa Rosa - Buenos Aires,(011) 15 - 2363 - 7413,+5491123637413,administracion@marearquitectura.com.ar
17064037,Biarco,22811581,True,,,Buenos Aires|Vicente López,Av Libertador,1002,,-34.52454,-58.47264,Vicente López - Buenos Aires,(011) 15 - 2466 - 8368,+5491124668368,grupobiarco@gmail.com
17057324,Rotela & Baez Civil,22811799,True,,,Buenos Aires|El Jagüel,P Gandulfo,866,,-34.81808,-58.50032,El Jagüel - Buenos Aires,(011) 15 - 6269 - 0835,+5491162690835,hernan.crt@gmail.com
12554157,Lam - Mateos Estudio de Arquitectura,21538193,True,,,Buenos Aires|Remedios de Escalada,J B Justo,2644,PA,-34.72128,-58.383987,Remedios de Escalada - Buenos Aires,(011) 4249 - 4251,+541142494251,
15729005,Colegio de Arquitectos,00270528,True,,www.capba5.com.ar,Buenos Aires|Mercedes,Calle 30,564,,-34.649,-59.428,Mercedes - Buenos Aires,(02324) 42 - 3224,+542324423224,info@capba5.com.ar
12899268,Colegio de Arquitectos,,True,,,Buenos Aires|9 de Julio,Entre Ríos,980,,,,9 de Julio - Buenos Aires,(02317) 43 - 1166,+542317431166,
14209937,Colegio de Arquitectos,00044092,True,,,Buenos Aires|Coronel Suárez,Rivadavia,278,PB,-37.466583,-61.933334,Coronel Suárez - Buenos Aires,(02926) 42 - 4160,+542926424160,nicotrellini@hotmail.com
12855323,Mandirola - Kubar Arquitectos,00266194,True,,,Buenos Aires|Pilar,Independencia,490,,-34.460478,-58.911375,Pilar - Buenos Aires,(0230) 442 - 7500,+542304427500,
11627930,Montrul Massaro Arquitectos,,True,,,Buenos Aires|Mar del Plata,Jose Pedroni 111,,,,,Mar del Plata - Buenos Aires,(0223) 15 - 531 - 4523,+5492235314523,
13987798,Mansini Arquitectos Asociados,,True,,www.mansini.com.ar,Buenos Aires|Morón,J M Casullo,317,1,-34.651943,-58.62431,Morón - Buenos Aires,(011) 5291 - 8500,+541152918500,estudio@mansini.com.ar
13308115,Perez Teran Arquitectos,21570196,True,,www.perez-teran.com.ar,Buenos Aires|Castelar,Montes De Oca,2465,,-34.649433,-58.64346,Castelar - Buenos Aires,(011) 4629 - 2146,+541146292146,arquitectos@perez-teran.com.ar
16982699,Malah + Grande Arquitectos,22802715,True,,http://www.malahgrande.com.ar,Buenos Aires|Quilmes,N Videla,449,,-34.718015,-58.253779,Quilmes - Buenos Aires,(011) 15 - 5822 - 9001,+5491158229001,estudio@malahgrande.com.ar
15955171,Grupo  Creativo Arquitectos,21421719,True,,www.grupocreativo.com.ar,Buenos Aires|Chivilcoy,Colón,71,PB,-34.900085,-60.016666,Chivilcoy - Buenos Aires,(02346) 42 - 5486,+542346425486,gcreativo@infovia.com.ar
15210254,Carla Bechelli Arquitectos,01181747,True,,www.cbarqs.com,Buenos Aires|Béccar,J Ingenieros,3030,2,-34.47535,-58.55646,Béccar - Buenos Aires,(011) 4519 - 2553,+541145192553,cbechelli@cbarqs.com
15066186,Colegio de Arquitectos de Lanus,21956750,True,,http://www.capba2.org.ar,Buenos Aires|Lanús,M Paz,670,PB,-34.695038,-58.396,Lanús - Buenos Aires,(011) 4249 - 4242,+541142494242,delegacionlanus@capba2.org.ar
15066187,Colegio de Arquitectos de Quilmes,21956751,True,,http://www.capba2.org.ar,Buenos Aires|Quilmes,Alberdi,151,,-34.7175,-58.261803,Quilmes - Buenos Aires,(011) 4254 - 6817,+541142546817,delegacionquilmes@capba2.org.ar
10828643,Cobas y Espinoza Arquitectos,00331633,True,,,Buenos Aires|Gerli,Sarmiento 691,,,-34.697418,-58.378251,Gerli - Buenos Aires,(011) 4241 - 9943,+541142419943,
15066183,Colegio de Arquitectos de Avellaneda,21956746,True,,http://www.capba2.org.ar,Buenos Aires|Avellaneda,Av B Mitre,501,1,-34.660892,-58.36702,Avellaneda - Buenos Aires,(011) 4222 - 4748,+541142224748,delegacionavellaneda@capba2.org.ar
13816396,Caceres Monie Vidauli Arquitectos,,True,,,Buenos Aires|Pinamar,De L Gaviotas,48,,-37.118813,-56.86568,Pinamar - Buenos Aires,(02254) 48 - 4374,+542254484374,
14598411,Colegio de Arquitectos de la Provincia de Buenos,,True,,,Buenos Aires|Lobos,Pte J D Perón,598,,,,Lobos - Buenos Aires,(02227) 43 - 1102,+542227431102,
14540241,Colegio de Arquitectos de la Provincia Buenos a,21851834,True,,www.capbadistrito2.com,Buenos Aires|Chivilcoy,Av Villarino,188,,,,Chivilcoy - Buenos Aires,(02346) 42 - 4957,+542346424957,info@capba2.org.ar
15205779,Colegio de Arquitectos de la Prov de Bs,00253274,True,,www.capbad7.com.ar,Buenos Aires|Bolívar,Ascasubi 211 PB 3,,,,,Bolívar - Buenos Aires,(02396) 47 - 4764,+542396474764,contacto@capbad7.com.ar
15066182,Colegio de Arquitectos de Almirante Brown,21956745,True,,http://www.capba2.org.ar,Buenos Aires|Adrogué,E Adrogué,1151,1,-34.798374,-58.390945,Adrogué - Buenos Aires,(011) 4294 - 0831,+541142940831,delegacionaltebrown@capba2.org.ar
15066184,Colegio de Arquitectos de Florencio Varela,21956748,True,,http://www.capba2.org.ar,Buenos Aires|Florencio Varela,Calle 208,179,,-34.800682,-58.275497,Florencio Varela - Buenos Aires,(011) 4287 - 9076,+541142879076,delegacionvarela@capba2.org.ar
14525371,O&M Estudio Integral Arquitectos,21711462,True,,,Buenos Aires|Quilmes,Irala,2153,,-34.74384,-58.275978,Quilmes - Buenos Aires,(011) 15 - 5185 - 0528,+5491151850528,
